2015-01-26T06:06:03 2014ARSRCommissioning 33906 I10565 0.25 0.00109635 0.0148187 52.2651 110.516 218.723  
2015-01-28T09:10:32 2014ARSRCommissioning 34099 I12112 0.13 0.000906018 0.129275 16.307 -2.8407e+26 -649887  
2015-01-28T09:16:15 2014ARSRCommissioning 34100 I12112 0.12 0.000919247 -0.0704649 14.8953 107.443 338.397  
2015-01-29T04:08:12 2014ARSRCommissioning 34176 I05189 0.09 0.00105015 0.00934493 15.0937 110.535 220.656  
2015-01-29T04:14:08 2014ARSRCommissioning 34177 I05189 0.09 0.00104727 -0.0491971 15.2318 110.525 255.679  
2015-01-30T03:33:27 2014ARSRCommissioning 34263 I05189 0.1 0.00113366 0.0286289 18.128 110.533 230.625  
2015-01-30T03:39:19 2014ARSRCommissioning 34264 I05189 0.09 0.00127298 0.0813201 18.6493 110.529 186.524  
2015-01-31T08:17:26 2014ARSRCommissioning 34431 I10565 0.07 0.000870987 0.129411 51.11 110.513 209.918  
2015-01-31T08:23:07 2014ARSRCommissioning 34432 I10565 0.06 0.000835082 0.000136056 52.3442 110.513 219.323  
2015-02-01T02:19:21 2014ARSRCommissioning 34498 I05189 0.06 0.00087204 -0.194692 1.13002 108.851 3107.92  
2015-02-01T02:25:01 2014ARSRCommissioning 34499 I05189 0.06 0.000900477 0.213189 -0.259916 110.495 2904.66  
2015-02-01T02:33:53 2014ARSRCommissioning 34501 I05189 0.06 0.000944802 0.0322441 15.862 110.526 216.944  
2015-02-01T02:39:49 2014ARSRCommissioning 34502 I05189 0.06 0.00147829 -0.0674256 20.052 110.52 203.869  
2015-02-02T05:09:47 2014ARSRCommissioning 34677 I05189 0.1 0.000967423 0.00857944 17.7301 110.526 251.905  
2015-02-02T05:15:26 2014ARSRCommissioning 34678 I05189 0.1 0.000950858 0.0354925 16.6804 110.531 201.908  
2015-02-04T07:32:38 2014ARSRCommissioning 34788 I10565 0.28 0.00102055 0.114053 43.8986 110.512 226.21  
2015-02-04T07:38:25 2014ARSRCommissioning 34789 I10565 0.29 0.000956711 0.0849845 47.7315 110.513 209.981  
2015-02-09T02:31:08 2014ARSRCommissioning 35289 I05189 0.11 0.000870698 0.0498386 15.3472 110.531 202.92  
2015-02-09T02:36:48 2014ARSRCommissioning 35290 I05189 0.11 0.000861156 -0.0231913 20.22 110.526 209.57  
